Settings,,,Holdings,,,,
,,,Asset ID,Asset Name,ISIN,Osmosis Sector,Osmosis Sector - June 19
,,,FRAAFG1,PERNOD RICARD SA,FR0000120693,Beverages,Beverages
,,,FRAAFH1,PEUGEOT SA,FR0000121501,Automobiles & Parts,Automobiles & Parts
,,,FRAAFL1,KERING,FR0000121485,General Retailers,General Retailers
,,,FRAAGD1,SANOFI SA,FR0000120578,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,FRAAGN1,VINCI SA,FR0000125486,Construction & Materials,Construction & Materials
,,,FRAAGO1,SOCIETE GENERALE SA,FR0000130809,N/A,N/A
,,,FRAAGQ1,SODEXO SA,FR0000121220,N/A,N/A
,,,FRAAGU1,SCHNEIDER ELECTRIC SE,FR0000121972,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,FRAAHB1,THALES SA,FR0000121329,Aerospace & Defense,Aerospace & Defense
,,,FRAAHC2,TOTAL SA,FR0000120271,Oil & Gas Producers,Oil & Gas Producers
,,,FRAAHJ1,VALEO SA,FR0013176526,Automobiles & Parts,Automobiles & Parts
,,,FRACPY1,RENAULT SA,FR0000131906,Automobiles & Parts,Automobiles & Parts
,,,FRAEBA1,STMICROELECTRONICS NV,NL0000226223,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,FRAEDB1,ORANGE,FR0000133308,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,FRAEJT1,AIRBUS SE,NL0000235190,Aerospace & Defense,Aerospace & Defense
,,,FRAEKE1,VEOLIA ENVIRONNEMENT SA,FR0000124141,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,FRAFGR1,CREDIT AGRICOLE SA,FR0000045072,N/A,N/A
,,,FRAFHX1,ARCELORMITTAL SA,LU1598757687,Industrial Metals,Industrial Metals
,,,GERAAU1,ALLIANZ SE,DE0008404005,N/A,N/A
,,,GERAAX1,BASF SE,DE000BASF111,Chemicals,Chemicals
,,,GERABB1,BEIERSDORF AG,DE0005200000,Personal Goods,Personal Goods
,,,GERABN1,BAYERISCHE MOTOREN WERKE AG,DE0005190003,Automobiles & Parts,Automobiles & Parts
,,,GERABS1,BAYER AG,DE000BAY0017,Chemicals,Chemicals
,,,GERACD1,CONTINENTAL AG,DE0005439004,Automobiles & Parts,Automobiles & Parts
,,,GERACF1,COMMERZBANK AG,DE000CBK1001,N/A,N/A
,,,GERACM1,DAIMLER AG,DE0007100000,Automobiles & Parts,Automobiles & Parts
,,,GERACO1,DEUTSCHE BANK AG,DE0005140008,N/A,N/A
,,,GERAEY1,HENKEL AG & CO KGAA,DE0006048432,Household Goods,Household Goods
,,,GERAEY2,HENKEL AG & CO KGAA,DE0006048408,Household Goods,Household Goods
,,,GERAFP1,HEIDELBERGCEMENT AG,DE0006047004,Construction & Materials,Construction & Materials
,,,GERAHD2,DEUTSCHE LUFTHANSA AG,DE0008232125,N/A,N/A
,,,GERAHV2,MUENCHENER RUECKVERSICHERUNGS AG,DE0008430026,N/A,N/A
,,,GERAJA1,RWE AG,DE0007037129,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,GERAJD1,SAP SE,DE0007164600,Software & Computer Services,Software & Computer Services
,,,GERAJR1,SIEMENS AG,DE0007236101,General Industrials,General Industrials
,,,GERAKF1,THYSSENKRUPP AG,DE0007500001,General Industrials,General Industrials
,,,GERAKM1,E.ON SE,DE000ENAG999,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,GERAKX1,VOLKSWAGEN AG,DE0007664005,Automobiles & Parts,Automobiles & Parts
,,,GERAOP1,ADIDAS AG,DE000A1EWWW0,Personal Goods,Personal Goods
,,,GERAOY1,METRO AG (NEW),DE000BFB0019,General Retailers,General Retailers
,,,GERAPA1,DEUTSCHE TELEKOM AG,DE0005557508,Mobile Telecommunications,Mobile Telecommunications
,,,GERAPC1,FRESENIUS MEDICAL CARE AG & CO KGAA,DE0005785802,N/A,N/A
,,,GERBFD1,INFINEON TECHNOLOGIES AG,DE0006231004,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,GERBJP1,DEUTSCHE POST AG,DE0005552004,Industrial Transportation,Industrial Transportation
,,,IREAAE1,KERRY GROUP PLC,IE0004906560,N/A,N/A
,,,IREAAG1,AIB GROUP PLC,IE00BF0L3536,N/A,N/A
,,,IREAAH1,BANK OF IRELAND GROUP,IE00BD1RP616,N/A,N/A
,,,IREAAI1,CRH,IE0001827041,Construction & Materials,Construction & Materials
,,,ITAAAH1,ASSICURAZIONI GENERALI SPA,IT0000062072,N/A,N/A
,,,ITAAAY1,INTESA SANPAOLO SPA,IT0000072618,N/A,N/A
,,,ITAABM1,UNICREDIT SPA,IT0005239360,N/A,N/A
,,,ITAABW1,MEDIOBANCA DI CREDITO FINANZ SPA,IT0000062957,N/A,N/A
,,,ITAACY1,TELECOM ITALIA SPA,IT0003497168,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,ITAACY2,TELECOM ITALIA SPA,IT0003497176,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,ITAADK1,FIAT CHRYSLER AUTOMOBILES NV,NL0010877643,Automobiles & Parts,Automobiles & Parts
,,,ITAAHV1,LEONARDO SPA,IT0003856405,Aerospace & Defense,Aerospace & Defense
,,,ITAAKK1,ENI SPA,IT0003132476,Oil & Gas Producers,Oil & Gas Producers
,,,ITAAOE1,ATLANTIA SPA,IT0003506190,Industrial Transportation,Industrial Transportation
,,,ITAAQB1,ENEL SPA,IT0003128367,Electricity,Electricity
,,,ITAATL1,SNAM SPA,IT0003153415,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,NETAAA1,AKZO NOBEL NV,NL0013267909,Chemicals,Chemicals
,,,NETAAC2,HEINEKEN NV,NL0000009165,Beverages,Beverages
,,,NETAAE1,KONINKLIJKE PHILIPS NV,NL0000009538,Leisure Goods,Leisure Goods
,,,NETAAJ1,KONINKLIJKE DSM NV,NL0000009827,Chemicals,Chemicals
,,,NETABI1,AEGON NV,NL0000303709,N/A,N/A
,,,NETABL1,ING GROEP NV,NL0011821202,N/A,N/A
,,,NETABS1,KONINKLIJKE AHOLD DELHAIZE NV,NL0011794037,Food & Drug Retailers,Food & Drug Retailers
,,,NETAHI1,WOLTERS KLUWER NV,NL0000395903,Media,Media
,,,NETAKA1,KONINKLIJKE KPN NV,NL0000009082,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,NETAKI1,ASML HOLDING NV,NL0010273215,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,NORAAV1,NORSK HYDRO ASA,NO0005052605,Industrial Metals,Industrial Metals
,,,NORAAX1,ORKLA ASA,NO0003733800,Food Producers,Food Producers
,,,NORABH1,DNB ASA,NO0010031479,N/A,N/A
,,,NORAGM1,MOWI ASA,NO0003054108,Food Producers,Food Producers
,,,NORARX1,EQUINOR ASA,NO0010096985,Oil & Gas Producers,Oil & Gas Producers
,,,NORAUE1,TELENOR ASA,NO0010063308,Mobile Telecommunications,Mobile Telecommunications
,,,PORAAL1,JERONIMO MARTINS SGPS SA,PTJMT0AE0001,Food & Drug Retailers,Food & Drug Retailers
,,,PORAHW1,EDP ENERGIAS DE PORTUGAL SA,PTEDP0AM0009,Electricity,Electricity
,,,SPAAAL1,BANKINTER SA,ES0113679I37,N/A,N/A
,,,SPAAAM1,BANCO SANTANDER SA,ES0113900J37,N/A,N/A
,,,SPAAAQ1,BANCO BILBAO VIZCAYA ARGENTARIA S.A.,ES0113211835,N/A,N/A
,,,SPAAAV1,NATURGY ENERGY GROUP SA,ES0116870314,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,SPAABH1,ENDESA SA,ES0130670112,Electricity,Electricity
,,,SPAABS1,IBERDROLA SA,ES0144580Y14,Electricity,Electricity
,,,SPAACH1,REPSOL SA,ES0173516115,Oil & Gas Producers,Oil & Gas Producers
,,,SPAACN1,TELEFONICA SA,ES0178430E18,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,SPAAEF1,ACS ACTIVIDADES,ES0167050915,Construction & Materials,Construction & Materials
,,,SWEAAF1,ATLAS COPCO AB,SE0011166610,Industrial Engineering,N/A
,,,SWEAAF2,ATLAS COPCO AB,SE0011166628,Industrial Engineering,N/A
,,,SWEAAI3,ESSITY AB,SE0009922164,Personal Goods,Healthcare Equipment & Services
,,,SWEAAJ2,SKANSKA AB,SE0000113250,Construction & Materials,Construction & Materials
,,,SWEAAL2,ELECTROLUX AB,SE0000103814,Household Goods,Household Goods
,,,SWEAAR1,H & M HENNES & MAURITZ AB,SE0000106270,General Retailers,General Retailers
,,,SWEAAZ3,TELEFONAKTIEBOLAGET LM ERICSSON,SE0000108656,Technology Hardware & Equipment,Technology Hardware & Equipment
,,,SWEABF2,SANDVIK AB,SE0000667891,Industrial Engineering,Industrial Engineering
,,,SWEABG4,AB SKF,SE0000108227,Industrial Engineering,Industrial Engineering
,,,SWEABK4,SWEDISH MATCH AB,SE0000310336,Tobacco,Tobacco
,,,SWEABL4,VOLVO AB,SE0000115446,Industrial Engineering,Industrial Engineering
,,,SWEACK4,INDUSTRIVARDEN AB,SE0000107203,N/A,N/A
,,,SWEACL3,INVESTOR AB,SE0000107419,N/A,N/A
,,,SWEADP1,SKANDINAVISKA ENSKILDA BANKEN AB,SE0000148884,N/A,N/A
,,,SWEADT1,SVENSKA HANDELSBANKEN AB,SE0007100599,N/A,N/A
,,,SWEAGT2,SECURITAS AB,SE0000163594,N/A,N/A
,,,SWEAIV1,ASSA ABLOY AB,SE0007100581,Construction & Materials,Construction & Materials
,,,SWEAJE1,SWEDBANK AB,SE0000242455,N/A,N/A
,,,SWEANH2,TELE2 AB,SE0005190238,N/A,N/A
,,,SWEAQX1,NORDEA BANK ABP,FI4000297767,N/A,N/A
,,,SWEAXZ1,TELIA COMPANY AB,SE0000667925,Mobile Telecommunications,Mobile Telecommunications
,,,SWIAAB1,ADECCO GROUP AG,CH0012138605,N/A,N/A
,,,SWIAAL1,BALOISE HOLDING LTD,CH0012410517,N/A,N/A
,,,SWIAAN1,ABB LTD,CH0012221716,Support Services,Support Services
,,,SWIABE2,CREDIT SUISSE GROUP AG,CH0012138530,N/A,N/A
,,,SWIACJ1,LAFARGEHOLCIM,CH0012214059,Construction & Materials,Construction & Materials
,,,SWIADN2,NESTLE SA,CH0038863350,Food Producers,Food Producers
,,,SWIADR1,PARGESA HOLDING SA,CH0021783391,N/A,N/A
,,,SWIAED2,ROCHE HOLDING AG,CH0012032048,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,SWIAEG2,SWISS RE AG,CH0126881561,N/A,N/A
,,,SWIAEL2,UBS GROUP AG,CH0244767585,N/A,N/A
,,,SWIAEU2,THE SWATCH GROUP AG,CH0012255144,N/A,N/A
,,,SWIAEU4,THE SWATCH GROUP AG,CH0012255151,N/A,N/A
,,,SWIAFM2,ZURICH INSURANCE GROUP AG,CH0011075394,N/A,N/A
,,,SWIAHX1,COMPAGNIE FINANCIERE RICHEMONT SA,CH0210483332,Household Goods,Household Goods
,,,SWIAIC2,SWISS LIFE HOLDING AG,CH0014852781,N/A,N/A
,,,SWIAMQ1,CLARIANT AG,CH0012142631,Chemicals,Chemicals
,,,SWIANL1,NOVARTIS AG,CH0012005267,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,SWIAOV1,SWISSCOM AG,CH0008742519,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,SWIAPM1,LONZA GROUP AG,CH0013841017,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,SWIAQU1,GIVAUDAN SA,CH0010645932,Chemicals,Chemicals
,,,UKIABO1,INTERCONTINENTAL HOTELS GROUP PLC,GB00BHJYC057,Travel & Leisure,Travel & Leisure
,,,UKIACE2,BP PLC,GB0007980591,Oil & Gas Producers,Oil & Gas Producers
,,,UKIACG1,BT GROUP PLC,GB0030913577,Fixed Line Telecommunications,Fixed Line Telecommunications
,,,UKIAJX1,VODAFONE GROUP PLC,GB00BH4HKS39,Mobile Telecommunications,Mobile Telecommunications
,,,UKIAKF1,ROLLS-ROYCE HOLDINGS PLC,GB00B63H8491,Aerospace & Defense,Aerospace & Defense
,,,UKIALO1,RSA INSURANCE GROUP PLC,GB00BKKMKR23,N/A,N/A
,,,UKIALX1,LLOYDS BANKING GROUP PLC,GB0008706128,N/A,N/A
,,,UKIARQ1,ASSOCIATED BRITISH FOODS PLC,GB0006731235,Food Producers,Food Producers
,,,UKIATV1,BARCLAYS PLC,GB0031348658,N/A,N/A
,,,UKIAYE1,BAE SYSTEMS PLC,GB0002634946,Aerospace & Defense,Aerospace & Defense
,,,UKIAYY1,BRITISH LAND COMPANY PLC,GB0001367019,N/A,N/A
,,,UKIBAL1,BUNZL PLC,GB00B0744B38,Support Services,Support Services
,,,UKIBBB1,ROYAL BANK OF SCOTLAND GROUP PLC,GB00B7T77214,N/A,N/A
,,,UKIBEY1,AVIVA PLC,GB0002162385,N/A,N/A
,,,UKIBHX1,ROYAL DUTCH SHELL PLC,GB00B03MM408,Oil & Gas Producers,Oil & Gas Producers
,,,UKIBRL1,GLAXOSMITHKLINE PLC,GB0009252882,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,UKIBTF1,DIAGEO PLC,GB0002374006,Beverages,Beverages
,,,UKIBVI1,NEXT PLC,GB0032089863,General Retailers,General Retailers
,,,UKIBZR1,JOHNSON MATTHEY,GB00BZ4BQC70,Chemicals,Chemicals
,,,UKICBM1,LAND SECURITIES GROUP PLC,GB00BYW0PQ60,N/A,N/A
,,,UKICCB1,LEGAL & GENERAL GROUP PLC,GB0005603997,N/A,N/A
,,,UKICGG1,MARKS AND SPENCER GROUP PLC,GB0031274896,General Retailers,General Retailers
,,,UKICNL1,PEARSON PLC,GB0006776081,Media,Media
,,,UKICPT1,PRUDENTIAL PLC,GB0007099541,N/A,N/A
,,,UKICPY1,RIO TINTO PLC,GB0007188757,Mining,Mining
,,,UKICQV1,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,Household Goods,Household Goods
,,,UKICRH1,RELX PLC,GB00B2B0DG97,Support Services,Support Services
,,,UKICRM1,RENTOKIL INITIAL PLC,GB00B082RF11,Support Services,Support Services
,,,UKICTN1,J SAINSBURY PLC,GB00B019KW72,Food & Drug Retailers,Food & Drug Retailers
,,,UKICUI1,SCHRODERS PLC,GB0002405495,N/A,N/A
,,,UKICWA1,SMITHS GROUP PLC,GB00B1WY2338,General Industrials,General Industrials
,,,UKICWQ1,SEGRO PLC,GB00B5ZN1N88,N/A,N/A
,,,UKICWV1,SMITH & NEPHEW PLC,GB0009223206,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,UKICYA1,STANDARD CHARTERED PLC,GB0004082847,N/A,N/A
,,,UKIDAX1,TESCO PLC,GB0008847096,Food & Drug Retailers,Food & Drug Retailers
,,,UKIDDL1,UNILEVER PLC,GB00B10RZP78,Food Producers,Food Producers
,,,UKIDGP1,WHITBREAD,GB00B1KJJ408,Travel & Leisure,Travel & Leisure
,,,UKIDHN1,WPP PLC,JE00B8KF9B49,Media,Media
,,,UKIDHP1,FERGUSON PLC,JE00BJVNSS43,Support Services,N/A
,,,UKIDHX1,KINGFISHER PLC,GB0033195214,General Retailers,General Retailers
,,,UKIDJW1,UNITED UTILITIES GROUP PLC,GB00B39J2M42,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,UKIDJX1,SEVERN TRENT PLC,GB00B1FH8J72,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,UKIDQV1,SAGE GROUP PLC,GB00B8C3BL03,N/A,N/A
,,,UKIDUD1,SSE PLC,GB0007908733,Electricity,Electricity
,,,UKIEAK2,HSBC HOLDINGS PLC,GB0005405286,N/A,N/A
,,,UKIEHM1,ASTRAZENECA PLC,GB0009895292,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,UKIENL1,3I GROUP PLC,GB00B1YW4409,N/A,N/A
,,,UKIFCE1,NATIONAL GRID PLC,GB00BDR05C01,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,UKIFEU1,IMPERIAL BRANDS PL,GB0004544929,Tobacco,Tobacco
,,,UKIFGZ1,CENTRICA PLC,GB00B033F229,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,UKIFID1,BHP GROUP PLC,GB00BH0P3Z91,Mining,Mining
,,,UKIFXO1,BRITISH AMERICAN TOBACCO PLC,GB0002875804,Tobacco,Tobacco
,,,UKIGAA1,ANGLO AMERICAN PLC,GB00B1XZS820,Mining,Mining
,,,UKIGXA1,CARNIVAL PLC,GB0031215220,Travel & Leisure,Travel & Leisure
,,,UKIHBA1,ITV PLC,GB0033986497,N/A,N/A
,,,UKIHGF1,COMPASS GROUP,GB00BD6K4575,N/A,N/A
,,,ISRADF1,ELBIT SYSTEMS LTD,IL0010811243,N/A,N/A
,,,ISRAAG1,BANK HAPOALIM BM,IL0006625771,N/A,N/A
,,,ISRAAH1,BANK LEUMI,IL0006046119,N/A,N/A
,,,ISRABG1,ICL ISRAEL CHEMICALS LTD,IL0002810146,Chemicals,Chemicals
,,,ISRACT1,ISRAEL DISCOUNT BANK LTD,IL0006912120,N/A,N/A
,,,ISRAS21,MIZRAHI TEFAHOT BANK LTD,IL0006954379,N/A,N/A
,,,UKIGDQ1,G4S PLC,GB00B01FLG62,Support Services,Support Services
,,,GERAIO1,PORSCHE AUTOMOBIL HOLDING SE,DE000PAH0038,Automobiles & Parts,Automobiles & Parts
,,,GERAKX2,VOLKSWAGEN AG,DE0007664039,Automobiles & Parts,Automobiles & Parts
,,,JPNCKQ1,YAMAHA MOTOR CO LTD,JP3942800008,Automobiles & Parts,Automobiles & Parts
,,,USAP941,ZIONS BANCORPORATION,US9897011071,N/A,N/A
,,,JPNEMA1,COCA-COLA BOTTLERS JAPAN HOLDINGS INC,JP3293200006,Beverages,Beverages
,,,GERBKD1,QIAGEN NV,NL0012169213,N/A,N/A
,,,USAGXA1,BIOGEN INC,US09062X1037,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,JPNBBN1,NISSAN CHEMICAL CORP,JP3670800006,Chemicals,Chemicals
,,,USAHCU1,INTERNATIONAL FLAVORS & FRAGRANCES INC,US4595061015,Chemicals,Chemicals
,,,SWIAEQ3,SGS SA,CH0002497458,Support Services,Support Services
,,,USACXA1,CINTAS CORP,US1729081059,N/A,N/A
,,,USAFG11,FISERV INC,US3377381088,N/A,N/A
,,,USAIM21,MANPOWERGROUP INC,US56418H1005,Support Services,Support Services
,,,USALTM1,ROBERT HALF INTERNATIONAL INC,US7703231032,N/A,N/A
,,,AUSAVI1,CIMIC GROUP LIMITED,AU000000CIM7,Construction & Materials,Construction & Materials
,,,AUSDER1,BORAL LTD,AU000000BLD2,Construction & Materials,Construction & Materials
,,,FRAAFZ1,SAFRAN SA,FR0000073272,Aerospace & Defense,Aerospace & Defense
,,,AUSCXY1,ASX LTD,AU000000ASX7,N/A,N/A
,,,CANCLT1,CI FINANCIAL CORP,CA1254911003,N/A,N/A
,,,GERBKL1,DEUTSCHE BOERSE AG,DE0005810055,N/A,N/A
,,,HKGBKZ1,HONG KONG EXCHANGES AND CLEARING LTD,HK0388045442,N/A,N/A
,,,JPNEPZ1,AEON FINANCIAL SERVICE CO LTD,JP3131400008,N/A,N/A
,,,SINBET1,SINGAPORE EXCHANGE LTD,SG1J26887955,N/A,N/A
,,,FRAEEM1,ALSTOM SA,FR0010220475,Industrial Engineering,Industrial Engineering
,,,CANBLH1,ONEX CORP,CA68272K1030,N/A,N/A
,,,JPNCBK1,NIDEC CORP,JP3734800000,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,USAVIE1,WATERS CORP,US9418481035,Electronic & Electrical Equipment,Electronic & Electrical Equipment
,,,UKIALU1,TAYLOR WIMPEY PLC,GB0008782301,N/A,N/A
,,,UKIAUE1,BARRATT DEVELOPMENTS PLC,GB0000811801,Household Goods,Household Goods
,,,UKIAVM1,BERKELEY GROUP HOLDINGS PLC,GB00B02L3W35,Household Goods,Household Goods
,,,JPNCTS1,UNICHARM CORP,JP3951600000,Personal Goods,Personal Goods
,,,SWIAMO1,SONOVA HOLDING AG,CH0012549785,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,AUSAQS1,SONIC HEALTHCARE LTD,AU000000SHL7,N/A,N/A
,,,JPNENB1,SUZUKEN CO LTD,JP3398000004,N/A,N/A
,,,USAX6P1,QUEST DIAGNOSTICS INC,US74834L1008,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,AUSCPJ1,ARISTOCRAT LEISURE LTD,AU000000ALL7,N/A,N/A
,,,USAPQX1,STARBUCKS CORP,US8552441094,Travel & Leisure,Travel & Leisure
,,,SPAAAX1,MAPFRE SA,ES0124244E34,N/A,N/A
,,,FRACOJ2,ATOS SE,FR0000051732,N/A,N/A
,,,JPNFIU1,OBIC CO LTD,JP3173400007,N/A,N/A
,,,FINAAI2,KONE OYJ,FI0009013403,Industrial Engineering,Industrial Engineering
,,,FINAAW2,WARTSILA OYJ ABP,FI0009003727,Industrial Engineering,Industrial Engineering
,,,JPNAKK1,THK CO LTD,JP3539250005,N/A,N/A
,,,JPNBYM1,DAIFUKU,JP3497400006,General Industrials,General Industrials
,,,SWIAEN3,SCHINDLER HOLDING AG,CH0024638196,Industrial Engineering,Industrial Engineering
,,,FRABVA1,PUBLICIS GROUPE SA,FR0000130577,Media,Media
,,,JPNDLM1,KAMIGUMI CO LTD,JP3219000001,N/A,N/A
,,,JPNCXL1,J.FRONT RETAILING CO LTD,JP3386380004,N/A,N/A
,,,USA2ZQ1,DEVON ENERGY CORP,US25179M1036,N/A,N/A
,,,HKGACP1,ASM PACIFIC TECHNOLOGY LTD,KYG0535Q1331,N/A,N/A
,,,JPNALL1,YAMADA DENKI CO LTD,JP3939000000,N/A,N/A
,,,JPNCXE1,SHIMAMURA,JP3358200008,N/A,N/A
,,,FINABV2,ORION OYJ,FI0009014377,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,GERAON1,MERCK KGAA,DE0006599905,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology
,,,DENAPH1,DSV PANALPINA A/S,DK0060079531,N/A,N/A
,,,USAQN71,EQUITY RESIDENTIAL,US29476L1070,N/A,N/A
,,,USARQ71,AVALONBAY COMMUNITIES INC,US0534841012,N/A,N/A
,,,FRAEBR1,DASSAULT SYSTEMES SE,FR0000130650,Software & Computer Services,Software & Computer Services
,,,USAEKH1,ELECTRONIC ARTS INC,US2855121099,N/A,N/A
,,,USAVKZ1,CITRIX SYSTEMS INC,US1773761002,N/A,N/A
,,,SPACBK1,INDUSTRIA DE DISENO TEXTIL SA,ES0148396007,General Retailers,General Retailers
,,,USANP61,TIFFANY & CO,US8865471085,General Retailers,General Retailers
,,,AUSBYK1,BENDIGO AND ADELAIDE BANK LTD,AU000000BEN6,N/A,N/A
,,,CANAAS1,AGNICO EAGLE MINES LTD,CA0084741085,Mining,Mining
,,,CANAGS1,CCL INDUSTRIES INC,CA1249003098,N/A,N/A
,,,CANAUG1,FORTIS INC,CA3495531079,N/A,N/A
,,,CANBGV1,METRO INC,CA59162N1096,General Retailers,General Retailers
,,,CANCDD1,EMERA INC,CA2908761018,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,CANDGO1,OPEN TEXT CORP,CA6837151068,N/A,N/A
,,,CANJJK1,IA FINANCIAL CORPORATION,CA45075E1043,N/A,N/A
,,,FINACY1,NOKIAN TYRES PLC,FI0009005318,Automobiles & Parts,Automobiles & Parts
,,,FRAACO1,FAURECIA SA,FR0000121147,Automobiles & Parts,Automobiles & Parts
,,,FRAADV1,INGENICO GROUP,FR0000125346,Support Services,Support Services
,,,FRAAGH1,SEB SA,FR0000121709,Leisure Goods,Leisure Goods
,,,FRABKP1,KLEPIERRE SA,FR0000121964,N/A,N/A
,,,FRACJH1,REMY COINTREAU SA,FR0000130395,Beverages,Beverages
,,,FRAECI1,TELEPERFORMANCE SE,FR0000051807,N/A,N/A
,,,FRAECK1,UBISOFT ENTERTAINMENT SA,FR0000054470,N/A,N/A
,,,FRAEIE1,EUROFINS SCIENTIFIC SE,FR0000038259,Healthcare Equipment & Services,Healthcare Equipment & Services
,,,GERAOX1,PUMA SE,DE0006969603,Personal Goods,Personal Goods
,,,JPNBFX1,NIPPON SHINYAKU,JP3717600005,N/A,Pharmaceuticals & Biotechnology
,,,JPNBIX1,YOKOHAMA RUBBER CO LTD,JP3955800002,Automobiles & Parts,Automobiles & Parts
,,,JPNCKT1,KOITO MANUFACTURING CO LTD,JP3284600008,N/A,N/A
,,,JPNCOG1,BANDAI NAMCO HOLDINGS INC,JP3778630008,Leisure Goods,Leisure Goods
,,,JPNDGJ1,TOKYU FUDOSAN HLDGS CORP,JP3569200003,N/A,N/A
,,,JPNDHP1,KEISEI ELECTRIC RAILWAY CO LTD,JP3278600006,N/A,N/A
,,,JPNENJ1,SUNDRUG CO LTD,JP3336600006,N/A,N/A
,,,JPNETS1,RYOHIN KEIKAKU CO LTD,JP3976300008,N/A,N/A
,,,JPNFEK1,PAN PACIFIC INTERNATIONAL HOLDINGS,JP3639650005,N/A,N/A
,,,JPNFFU1,PARK24 CO LTD,JP3780100008,N/A,N/A
,,,JPNFQN1,USS CO LTD,JP3944130008,N/A,N/A
,,,JPNFSK1,SEGA SAMMY HOLDINGS INC,JP3419050004,Leisure Goods,Leisure Goods
,,,SPABBI1,RED ELECTRICA CORPORACION SA,ES0173093024,Electricity,Electricity
,,,SWIABW1,VIFOR PHARMA AG,CH0364749348,Food & Drug Retailers,Food & Drug Retailers
,,,SWIAET1,SIKA AG,CH0418792922,Construction & Materials,Construction & Materials
,,,UKIABA1,ASHTEAD GROUP PLC,GB0000536739,Support Services,Support Services
,,,UKIBGK1,CRODA INTERNATIONAL PLC,GB00BJFFLV09,Chemicals,Chemicals
,,,UKICHB1,MEGGITT PLC,GB0005758098,Aerospace & Defense,Aerospace & Defense
,,,UKIDGF1,WEIR GROUP PLC,GB0009465807,N/A,N/A
,,,UKIFVZ1,INFORMA PLC,GB00BMJ6DW54,N/A,N/A
,,,USA2HW1,EAST WEST BANCORP INC,US27579R1041,N/A,N/A
,,,USA3351,BLACKROCK INC,US09247X1019,N/A,N/A
,,,USA3651,AKAMAI TECHNOLOGIES INC,US00971T1016,N/A,N/A
,,,USA4B51,ALIGN TECHNOLOGY INC,US0162551016,N/A,N/A
,,,USAA5L1,ABIOMED INC,US0036541003,N/A,N/A
,,,USAAHW1,SKYWORKS SOLUTIONS INC,US83088M1027,N/A,N/A
,,,USABG81,BALL CORP,US0584981064,General Industrials,General Industrials
,,,USABP71,W. R. BERKLEY CORP,US0844231029,N/A,N/A
,,,USACQ21,CERNER CORP,US1567821046,N/A,N/A
,,,USADOZ1,CROWN HOLDINGS INC,US2283681060,N/A,N/A
,,,USADQ31,CUMMINS INC,US2310211063,Industrial Engineering,Industrial Engineering
,,,USAGJX1,WELLTOWER INC,US95040Q1040,N/A,N/A
,,,USAGV51,J B HUNT TRANSPORT SERVICES INC,US4456581077,N/A,N/A
,,,USAGYL1,MOSAIC CO,US61945C1036,Chemicals,Chemicals
,,,USAHIM1,IONIS PHARMACEUTICALS,US4622221004,N/A,N/A
,,,USAHP91,KANSAS CITY SOUTHERN,US4851703029,Industrial Transportation,Industrial Transportation
,,,USAIUR1,ACTIVISION BLIZZARD INC,US00507V1098,N/A,N/A
,,,USAKAE1,ONEOK INC,US6826801036,"Gas, Water & Multiutilities","Gas, Water & Multiutilities"
,,,USANWO1,TRIMBLE INC,US8962391004,N/A,N/A
,,,USANZS1,UGI CORP,US9026811052,N/A,N/A
